timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,phone_rssi,watch_rssi
371243,0.3,0.12,0.96,-4.03,4.03,-33.26,189.0,-1000.0,448.0,-75.0,-82.0
371268,0.3,0.12,0.99,-5.07,4.27,-32.78,189.0,-1000.0,448.0,-75.0,-82.0
371295,0.3,0.11,1.02,-6.16,1.83,-31.43,189.0,-1000.0,448.0,-75.0,-82.0
371332,0.27,0.11,1.05,-8.67,-5.31,-28.99,191.0,-1000.0,453.0,-75.0,-82.0
371367,0.25,0.11,1.01,-11.84,-11.47,-27.22,191.0,-1000.0,453.0,-75.0,-82.0
371396,0.22,0.11,0.92,-11.23,-10.8,-27.95,191.0,-1000.0,453.0,-75.0,-82.0
371425,0.21,0.13,0.88,-11.29,-5.68,-28.81,191.0,-1000.0,453.0,-75.0,-82.0
371450,0.21,0.14,0.88,-11.35,0.0,-28.56,191.0,-1000.0,453.0,-75.0,-82.0
371475,0.21,0.15,0.94,-11.72,9.7,-27.16,191.0,-1000.0,453.0,-75.0,-82.0
371516,0.23,0.13,0.99,-10.56,12.88,-23.99,192.0,-1003.0,451.0,-75.0,-82.0
371548,0.24,0.12,1.0,-7.69,10.31,-22.09,192.0,-1003.0,451.0,-75.0,-82.0
371590,0.24,0.1,1.07,-5.55,0.92,-22.03,192.0,-1003.0,451.0,-75.0,-82.0
371618,0.23,0.1,1.05,-6.53,-5.07,-23.32,192.0,-1002.0,449.0,-75.0,-82.0
371644,0.22,0.1,1.02,-8.12,-10.25,-26.49,192.0,-1002.0,449.0,-75.0,-82.0
371684,0.23,0.12,0.95,-9.03,-13.73,-32.29,192.0,-1002.0,449.0,-75.0,-82.0
371718,0.23,0.12,0.87,-6.04,-10.56,-37.29,192.0,-1002.0,449.0,-75.0,-82.0
371746,0.27,0.12,0.88,-5.74,-2.44,-42.11,192.0,-1002.0,449.0,-75.0,-82.0
371781,0.28,0.14,0.92,-10.68,-0.85,-45.23,192.0,-1002.0,449.0,-75.0,-82.0
371817,0.3,0.13,0.95,-14.65,1.89,-47.3,191.0,-1007.0,452.0,-75.0,-82.0
371850,0.31,0.12,0.97,-14.77,-2.32,-48.46,191.0,-1007.0,452.0,-75.0,-82.0
371877,0.28,0.12,0.96,-11.29,-9.4,-49.68,191.0,-1007.0,452.0,-75.0,-82.0
371906,0.28,0.11,0.97,-9.7,-11.96,-51.45,191.0,-1006.0,449.0,-75.0,-82.0
371936,0.26,0.1,0.95,-9.7,-10.93,-52.92,191.0,-1006.0,449.0,-75.0,-82.0
371967,0.27,0.09,0.92,-11.05,-9.4,-53.34,191.0,-1006.0,449.0,-75.0,-82.0
371993,0.26,0.09,0.91,-11.9,-8.61,-53.28,191.0,-1006.0,449.0,-75.0,-82.0
372029,0.27,0.08,0.92,-12.82,-6.96,-52.92,189.0,-1008.0,450.0,-75.0,-82.0
372054,0.27,0.08,0.93,-15.2,-5.8,-51.76,189.0,-1008.0,450.0,-75.0,-82.0
372090,0.27,0.07,0.94,-17.52,-4.64,-51.64,189.0,-1008.0,450.0,-75.0,-82.0
372118,0.29,0.08,0.97,-19.1,-2.81,-53.04,190.0,-1011.0,451.0,-75.0,-82.0
372147,0.3,0.09,0.97,-19.59,-1.04,-54.2,190.0,-1011.0,451.0,-75.0,-82.0
372180,0.31,0.09,0.98,-18.49,0.85,-55.6,190.0,-1011.0,451.0,-75.0,-82.0
372214,0.31,0.08,1.02,-19.23,0.06,-56.4,191.0,-1012.0,446.0,-75.0,-82.0
372240,0.29,0.08,1.0,-19.96,-2.32,-55.73,191.0,-1012.0,446.0,-75.0,-82.0
372268,0.3,0.09,0.96,-14.4,-6.53,-54.93,191.0,-1012.0,446.0,-75.0,-82.0
372303,0.28,0.1,1.03,-8.79,-16.6,-55.48,189.0,-1016.0,448.0,-75.0,-82.0
372339,0.22,0.14,1.06,-18.43,-11.47,-52.49,189.0,-1016.0,448.0,-75.0,-82.0
372371,0.21,0.16,1.01,-17.76,-7.45,-51.03,189.0,-1016.0,448.0,-75.0,-82.0
372401,0.2,0.14,0.9,-5.98,-9.03,-47.79,189.0,-1014.0,451.0,-75.0,-82.0
372439,0.2,0.1,0.92,0.55,-8.48,-48.34,189.0,-1014.0,451.0,-75.0,-78.0
372470,0.21,0.1,0.97,-3.91,-3.97,-47.24,189.0,-1014.0,451.0,-75.0,-78.0
372498,0.22,0.12,0.98,-11.6,-0.12,-46.69,189.0,-1019.0,453.0,-75.0,-78.0
372526,0.22,0.16,0.95,-12.39,-3.48,-47.42,189.0,-1019.0,453.0,-75.0,-78.0
372561,0.22,0.17,0.93,-11.66,-3.97,-47.49,189.0,-1019.0,453.0,-75.0,-78.0
372595,0.22,0.16,0.93,-11.84,-4.82,-47.06,187.0,-1020.0,453.0,-75.0,-78.0
372624,0.23,0.16,0.94,-15.14,-4.09,-46.94,187.0,-1020.0,453.0,-75.0,-78.0
372656,0.22,0.18,0.96,-17.21,-5.07,-45.96,187.0,-1020.0,453.0,-75.0,-78.0
372677,0.21,0.19,0.98,-16.11,-6.9,-44.62,187.0,-1020.0,453.0,-75.0,-78.0
372710,0.21,0.18,0.98,-11.9,-9.52,-42.24,187.0,-1020.0,452.0,-75.0,-78.0
372741,0.22,0.15,0.96,-8.85,-10.01,-38.88,187.0,-1020.0,452.0,-75.0,-78.0
372773,0.22,0.13,0.93,-9.34,-11.17,-36.07,187.0,-1020.0,452.0,-75.0,-78.0
372807,0.23,0.11,0.92,-10.68,-10.8,-33.33,186.0,-1019.0,453.0,-75.0,-78.0
372837,0.24,0.11,0.92,-12.88,-9.34,-30.7,186.0,-1019.0,453.0,-75.0,-78.0
372873,0.26,0.11,0.92,-13.12,-8.24,-30.09,186.0,-1019.0,453.0,-75.0,-78.0
372907,0.28,0.13,0.96,-13.24,-5.86,-29.91,186.0,-1020.0,451.0,-75.0,-78.0
372944,0.29,0.13,0.97,-12.27,-6.29,-29.24,186.0,-1020.0,451.0,-75.0,-78.0
372969,0.29,0.13,0.95,-9.83,-6.23,-29.3,186.0,-1020.0,451.0,-75.0,-78.0
372999,0.28,0.14,0.96,-6.35,-6.9,-28.69,187.0,-1021.0,455.0,-75.0,-78.0
373026,0.27,0.15,0.97,-3.97,-6.65,-26.61,187.0,-1021.0,455.0,-75.0,-78.0
373052,0.27,0.16,0.96,-1.16,-4.64,-23.62,187.0,-1021.0,455.0,-75.0,-78.0
373082,0.27,0.14,0.94,1.1,-1.59,-20.32,187.0,-1020.0,454.0,-75.0,-78.0
373113,0.27,0.13,0.95,1.4,1.04,-17.15,187.0,-1020.0,454.0,-75.0,-78.0
373135,0.27,0.13,0.95,1.65,3.36,-15.69,187.0,-1020.0,454.0,-75.0,-78.0
373168,0.3,0.13,0.96,3.11,8.73,-14.65,187.0,-1020.0,454.0,-75.0,-78.0
373204,0.32,0.12,0.97,4.27,9.7,-15.14,187.0,-1021.0,455.0,-75.0,-78.0
373238,0.32,0.12,1.01,2.5,6.23,-15.5,187.0,-1021.0,455.0,-75.0,-78.0
373268,0.32,0.11,1.0,-1.16,2.14,-16.42,187.0,-1021.0,455.0,-75.0,-78.0
373296,0.3,0.11,0.94,-1.77,-0.61,-17.4,186.0,-1022.0,453.0,-75.0,-78.0
373324,0.29,0.1,0.94,-3.05,-1.59,-19.71,186.0,-1022.0,453.0,-75.0,-85.0
373358,0.27,0.08,0.97,-7.14,1.22,-22.71,186.0,-1022.0,453.0,-75.0,-85.0
373384,0.24,0.11,1.05,-15.01,-1.28,-24.78,186.0,-1023.0,450.0,-75.0,-85.0
373416,0.2,0.15,1.06,-15.62,-5.74,-24.96,186.0,-1023.0,450.0,-75.0,-85.0
373449,0.18,0.16,0.99,-8.79,-4.88,-23.25,186.0,-1023.0,450.0,-75.0,-85.0
373481,0.15,0.13,0.92,0.92,-1.4,-19.96,184.0,-1021.0,450.0,-75.0,-85.0
373515,0.15,0.09,0.93,4.03,6.29,-16.6,184.0,-1021.0,450.0,-75.0,-85.0
373551,0.18,0.05,1.0,0.24,8.36,-11.96,184.0,-1021.0,450.0,-75.0,-85.0
373581,0.2,0.02,1.02,-4.7,5.55,-11.05,184.0,-1020.0,446.0,-75.0,-85.0
373613,0.22,0.01,0.97,-6.96,-0.18,-13.79,184.0,-1020.0,446.0,-75.0,-85.0
373646,0.23,0.03,0.93,-5.07,-4.39,-19.96,184.0,-1020.0,446.0,-75.0,-85.0
373675,0.24,0.06,0.91,-3.97,-1.71,-23.07,183.0,-1024.0,447.0,-75.0,-85.0
373712,0.25,0.06,0.95,-5.07,3.23,-24.66,183.0,-1024.0,447.0,-75.0,-85.0
373738,0.28,0.05,0.98,-7.93,4.64,-25.39,183.0,-1024.0,447.0,-75.0,-85.0
373772,0.27,0.05,0.96,-7.08,1.34,-26.43,182.0,-1023.0,451.0,-75.0,-85.0
373804,0.28,0.05,0.96,-4.39,-2.56,-27.77,182.0,-1023.0,451.0,-75.0,-85.0
373833,0.27,0.05,0.95,-3.91,-4.21,-27.65,182.0,-1023.0,451.0,-75.0,-85.0
373865,0.25,0.05,0.95,-3.78,-4.15,-27.34,183.0,-1023.0,444.0,-75.0,-85.0
373899,0.25,0.05,0.94,-4.94,-4.15,-26.18,183.0,-1023.0,444.0,-75.0,-85.0
373936,0.26,0.04,0.93,-4.7,-3.78,-26.12,183.0,-1023.0,444.0,-75.0,-85.0
373956,0.27,0.04,0.92,-4.94,-2.62,-26.18,180.0,-1023.0,444.0,-75.0,-85.0
373990,0.29,0.03,0.91,-6.96,-2.08,-26.37,180.0,-1023.0,444.0,-72.0,-85.0
374025,0.3,0.04,0.95,-8.73,-2.99,-25.76,180.0,-1023.0,444.0,-72.0,-85.0
374056,0.3,0.04,0.96,-8.85,-3.3,-25.57,180.0,-1026.0,447.0,-72.0,-85.0
374090,0.32,0.03,0.95,-8.67,-2.99,-26.25,180.0,-1026.0,447.0,-72.0,-85.0
374130,0.32,0.02,0.9,-9.64,1.28,-29.6,180.0,-1026.0,447.0,-72.0,-85.0
374159,0.33,0.02,0.92,-12.27,3.3,-32.23,177.0,-1029.0,446.0,-72.0,-85.0
374186,0.34,0.03,0.94,-15.38,5.55,-34.06,177.0,-1029.0,446.0,-72.0,-85.0
374209,0.34,0.05,0.97,-16.17,5.62,-34.61,177.0,-1029.0,446.0,-72.0,-74.0
374246,0.33,0.06,0.99,-15.81,1.1,-34.18,177.0,-1029.0,446.0,-72.0,-74.0
374277,0.31,0.07,1.02,-17.03,-2.87,-32.71,177.0,-1027.0,451.0,-72.0,-74.0
374312,0.27,0.08,1.01,-17.76,-8.36,-28.44,177.0,-1027.0,451.0,-72.0,-74.0
374346,0.26,0.08,1.0,-15.01,-8.0,-22.46,177.0,-1027.0,451.0,-72.0,-72.0
374380,0.25,0.08,0.98,-9.4,-4.27,-20.51,178.0,-1027.0,443.0,-72.0,-72.0
374407,0.28,0.07,1.0,-6.59,0.12,-19.59,178.0,-1027.0,443.0,-72.0,-72.0
374437,0.27,0.07,1.03,-5.98,0.06,-19.23,178.0,-1027.0,443.0,-72.0,-72.0
374471,0.26,0.08,0.98,-7.45,-1.95,-17.21,176.0,-1028.0,451.0,-72.0,-72.0
374500,0.25,0.11,0.93,-3.05,-4.94,-18.25,176.0,-1028.0,451.0,-72.0,-72.0
374539,0.25,0.12,0.9,-2.75,-5.55,-18.43,176.0,-1028.0,451.0,-72.0,-72.0
374569,0.25,0.14,0.94,-4.88,-2.26,-19.1,175.0,-1029.0,447.0,-72.0,-72.0
374600,0.26,0.14,0.95,-8.42,0.18,-20.2,175.0,-1029.0,447.0,-72.0,-72.0
374633,0.24,0.16,0.94,-8.61,-4.33,-20.57,175.0,-1029.0,447.0,-72.0,-72.0
374666,0.23,0.18,0.99,-11.6,-7.87,-18.98,175.0,-1031.0,444.0,-72.0,-72.0
374700,0.22,0.19,1.05,-11.23,-8.3,-16.91,175.0,-1031.0,444.0,-72.0,-72.0
374728,0.23,0.19,0.99,-6.84,-6.47,-15.08,175.0,-1031.0,444.0,-72.0,-72.0
374759,0.23,0.16,0.94,-1.1,-2.87,-15.69,173.0,-1028.0,450.0,-72.0,-72.0
374796,0.25,0.13,0.9,-0.31,2.44,-15.56,173.0,-1028.0,450.0,-72.0,-72.0
374829,0.27,0.12,0.89,-2.69,3.54,-14.1,173.0,-1028.0,450.0,-72.0,-72.0
374867,0.3,0.11,0.91,-5.98,-0.24,-11.17,172.0,-1029.0,450.0,-72.0,-72.0
374907,0.3,0.13,0.92,-4.94,-6.77,-8.79,172.0,-1029.0,450.0,-72.0,-78.0
374942,0.3,0.12,0.91,-2.69,-6.29,-8.24,172.0,-1026.0,446.0,-72.0,-78.0
374975,0.3,0.12,0.87,-0.92,-3.42,-7.08,172.0,-1026.0,446.0,-72.0,-78.0
375015,0.3,0.12,0.89,1.83,-1.89,-5.13,172.0,-1026.0,446.0,-72.0,-78.0
375045,0.31,0.12,0.93,1.53,0.0,-1.77,174.0,-1027.0,449.0,-72.0,-78.0
375080,0.3,0.12,0.94,1.1,-1.16,2.5,174.0,-1027.0,449.0,-72.0,-78.0
375113,0.3,0.12,0.95,1.04,-0.24,4.09,174.0,-1027.0,449.0,-72.0,-78.0
375147,0.31,0.11,0.94,2.93,4.46,4.52,172.0,-1027.0,443.0,-72.0,-71.0
375179,0.33,0.11,0.93,2.69,8.06,3.48,172.0,-1027.0,443.0,-72.0,-71.0
375210,0.35,0.11,0.93,1.95,8.61,2.69,172.0,-1027.0,443.0,-72.0,-71.0
375237,0.35,0.12,0.98,0.06,6.29,2.93,173.0,-1028.0,445.0,-72.0,-71.0
375271,0.35,0.13,1.02,-2.81,1.95,3.78,173.0,-1028.0,445.0,-72.0,-71.0
375299,0.32,0.14,1.05,-3.97,-3.23,3.54,173.0,-1028.0,445.0,-72.0,-71.0
375331,0.29,0.12,1.01,-4.03,-7.57,1.34,174.0,-1024.0,439.0,-72.0,-71.0
375367,0.26,0.13,1.04,-4.39,-8.54,-2.08,174.0,-1024.0,439.0,-72.0,-71.0
375394,0.22,0.13,1.06,-5.55,-10.25,-1.77,174.0,-1024.0,439.0,-72.0,-71.0
375418,0.18,0.15,1.02,-3.91,-7.26,0.18,174.0,-1024.0,439.0,-72.0,-71.0
375451,0.18,0.14,0.96,0.06,-2.69,4.27,175.0,-1022.0,449.0,-72.0,-71.0
375482,0.16,0.1,0.9,4.7,1.83,7.75,175.0,-1022.0,449.0,-72.0,-71.0
375510,0.18,0.04,0.96,5.0,10.13,9.16,175.0,-1022.0,449.0,-72.0,-71.0
375542,0.2,0.01,1.0,-1.59,15.44,10.13,175.0,-1024.0,443.0,-72.0,-71.0
375573,0.23,-0.0,0.99,-7.45,8.36,9.34,175.0,-1024.0,443.0,-72.0,-71.0
375601,0.25,0.04,0.99,-8.06,-1.16,4.64,175.0,-1024.0,443.0,-72.0,-71.0
375631,0.25,0.08,0.96,-2.08,-4.7,1.77,177.0,-1023.0,441.0,-72.0,-71.0
375664,0.23,0.09,0.92,3.48,-2.81,-0.98,177.0,-1023.0,441.0,-72.0,-71.0
375698,0.25,0.09,0.95,2.5,2.01,-2.26,177.0,-1023.0,441.0,-72.0,-82.0
375728,0.25,0.08,0.95,2.08,3.42,-1.53,176.0,-1021.0,443.0,-72.0,-82.0
375760,0.26,0.07,0.92,5.49,2.2,-1.77,176.0,-1021.0,443.0,-72.0,-82.0
375789,0.28,0.05,0.91,8.18,-1.22,-2.08,176.0,-1021.0,443.0,-72.0,-82.0
375823,0.28,0.05,0.91,7.51,-2.2,-2.26,174.0,-1023.0,448.0,-72.0,-82.0
375856,0.3,0.04,0.89,6.16,0.98,-3.48,174.0,-1023.0,448.0,-72.0,-82.0
375877,0.31,0.03,0.87,6.29,1.89,-4.76,174.0,-1023.0,448.0,-72.0,-82.0
375900,0.32,0.02,0.87,4.09,3.05,-7.08,174.0,-1023.0,448.0,-72.0,-82.0
375926,0.33,0.01,0.89,0.85,3.66,-8.85,175.0,-1023.0,447.0,-72.0,-82.0
375960,0.33,0.02,0.93,-4.27,4.76,-10.99,175.0,-1023.0,447.0,-72.0,-82.0
375989,0.33,0.05,0.98,-8.0,5.25,-11.84,175.0,-1023.0,447.0,-72.0,-82.0
376020,0.33,0.07,1.0,-8.24,4.82,-12.39,176.0,-1024.0,448.0,-72.0,-82.0
376051,0.33,0.08,0.98,-6.9,5.55,-12.51,176.0,-1024.0,448.0,-72.0,-82.0
376086,0.33,0.07,1.03,-10.44,3.85,-12.7,176.0,-1024.0,448.0,-72.0,-82.0
376116,0.32,0.1,1.01,-12.51,1.04,-12.15,175.0,-1027.0,445.0,-72.0,-79.0
376159,0.31,0.14,1.03,-10.5,-5.43,-10.74,175.0,-1027.0,445.0,-72.0,-79.0
376186,0.26,0.15,1.08,-7.14,-8.61,-9.64,175.0,-1027.0,445.0,-72.0,-79.0
376220,0.23,0.15,1.1,-2.99,-9.16,-10.07,176.0,-1024.0,444.0,-72.0,-79.0
376252,0.2,0.15,0.97,4.7,-8.79,-8.73,176.0,-1024.0,444.0,-72.0,-77.0
376290,0.18,0.12,0.88,11.29,-8.79,-10.07,176.0,-1024.0,444.0,-72.0,-77.0
376325,0.18,0.1,0.86,7.57,-2.5,-9.89,174.0,-1023.0,453.0,-72.0,-77.0
376352,0.2,0.12,0.92,-0.61,0.31,-8.42,174.0,-1023.0,453.0,-72.0,-77.0
376397,0.2,0.18,1.05,-11.6,-3.17,-3.91,174.0,-1023.0,453.0,-72.0,-77.0
376423,0.22,0.19,1.07,-7.57,-4.64,-1.59,174.0,-1023.0,447.0,-72.0,-77.0
376462,0.21,0.14,0.91,3.23,-6.84,-0.73,174.0,-1023.0,447.0,-72.0,-77.0
376490,0.22,0.1,0.9,6.41,-2.93,-1.22,174.0,-1023.0,447.0,-72.0,-77.0
376529,0.24,0.1,0.94,0.92,0.92,-0.18,176.0,-1025.0,450.0,-72.0,-77.0
376563,0.26,0.11,0.91,-4.7,3.36,0.98,176.0,-1025.0,450.0,-72.0,-77.0
376591,0.27,0.11,0.9,-4.88,0.85,1.4,176.0,-1025.0,450.0,-72.0,-77.0
376626,0.27,0.14,0.91,-0.73,-1.04,0.24,175.0,-1019.0,443.0,-72.0,-77.0
376663,0.27,0.14,0.92,-0.24,0.18,1.46,175.0,-1019.0,443.0,-72.0,-77.0
376698,0.28,0.16,0.95,1.71,-0.37,2.87,175.0,-1019.0,443.0,-72.0,-77.0
376735,0.27,0.16,0.95,3.6,-5.62,6.84,177.0,-1019.0,446.0,-72.0,-77.0
376763,0.28,0.15,0.93,4.94,-4.52,8.79,177.0,-1019.0,446.0,-72.0,-77.0
376793,0.28,0.14,0.93,4.64,-2.38,9.52,177.0,-1019.0,446.0,-72.0,-77.0
376827,0.28,0.13,0.95,4.88,4.39,8.54,178.0,-1019.0,446.0,-72.0,-77.0
376856,0.31,0.11,0.94,4.39,9.77,6.53,178.0,-1019.0,446.0,-72.0,-77.0
376889,0.33,0.12,0.93,4.76,9.09,4.33,178.0,-1019.0,446.0,-72.0,-77.0
376923,0.34,0.13,0.95,4.64,10.01,3.72,175.0,-1021.0,450.0,-72.0,-77.0
376953,0.34,0.13,0.99,2.62,8.48,6.29,175.0,-1021.0,450.0,-72.0,-77.0
376986,0.32,0.14,1.03,-2.2,6.04,10.5,175.0,-1021.0,450.0,-72.0,-77.0
377021,0.29,0.13,1.02,-5.74,-3.36,13.55,177.0,-1017.0,441.0,-72.0,-77.0
377048,0.27,0.11,0.96,-6.41,-4.88,13.0,177.0,-1017.0,441.0,-72.0,-77.0
377083,0.25,0.1,0.97,-7.87,-5.86,8.06,177.0,-1017.0,441.0,-72.0,-77.0
377120,0.22,0.11,1.0,-10.19,-4.94,5.43,178.0,-1017.0,439.0,-72.0,-77.0
377154,0.19,0.15,1.0,-8.61,0.06,6.35,178.0,-1017.0,439.0,-72.0,-77.0
377186,0.19,0.15,0.99,-0.18,0.79,9.16,178.0,-1017.0,439.0,-72.0,-77.0
377211,0.18,0.11,0.97,6.84,5.31,11.17,180.0,-1014.0,439.0,-72.0,-76.0
377248,0.21,0.06,0.98,6.77,9.58,12.33,180.0,-1014.0,439.0,-72.0,-76.0
377277,0.22,0.03,0.96,1.59,5.74,12.63,180.0,-1014.0,439.0,-72.0,-76.0
377301,0.24,0.05,0.97,-2.56,0.24,11.17,179.0,-1016.0,439.0,-72.0,-76.0
377332,0.25,0.08,0.98,-0.73,-7.2,8.79,179.0,-1016.0,439.0,-72.0,-76.0
377365,0.24,0.1,0.93,4.58,-9.58,6.47,179.0,-1016.0,439.0,-72.0,-76.0
377399,0.25,0.09,0.98,7.14,-5.07,3.97,181.0,-1017.0,445.0,-72.0,-76.0
377431,0.27,0.1,0.96,1.59,2.14,3.17,181.0,-1017.0,445.0,-72.0,-76.0
377463,0.28,0.08,0.95,7.08,1.28,-0.49,181.0,-1017.0,445.0,-72.0,-76.0
377491,0.29,0.07,0.94,9.64,-1.53,-1.95,179.0,-1018.0,444.0,-72.0,-76.0
377525,0.27,0.07,0.91,10.68,-6.1,-2.75,179.0,-1018.0,444.0,-72.0,-76.0
377562,0.27,0.06,0.9,7.57,-2.62,-2.44,179.0,-1018.0,444.0,-72.0,-76.0
377586,0.27,0.05,0.88,5.19,-0.43,-1.95,181.0,-1019.0,445.0,-72.0,-76.0
377616,0.29,0.04,0.88,2.26,2.32,-2.32,181.0,-1019.0,445.0,-72.0,-76.0
377649,0.3,0.04,0.9,-3.17,4.46,-3.48,181.0,-1019.0,445.0,-72.0,-76.0
377681,0.31,0.05,0.94,-5.92,4.7,-4.39,181.0,-1019.0,445.0,-72.0,-76.0
377714,0.32,0.06,1.0,-6.53,5.49,-5.8,176.0,-1021.0,447.0,-72.0,-76.0
377746,0.32,0.07,1.02,-6.77,8.36,-7.32,176.0,-1021.0,447.0,-72.0,-76.0
377776,0.33,0.08,0.97,-3.54,9.95,-9.28,176.0,-1021.0,447.0,-72.0,-76.0
377806,0.35,0.07,0.97,1.22,7.57,-12.63,181.0,-1017.0,441.0,-72.0,-76.0
377840,0.32,0.09,1.06,-5.8,4.21,-12.82,181.0,-1017.0,441.0,-72.0,-76.0
377862,0.3,0.12,1.08,-9.03,-2.69,-13.06,181.0,-1017.0,441.0,-72.0,-76.0
377891,0.29,0.15,1.07,-10.44,-4.7,-11.9,179.0,-1017.0,441.0,-72.0,-76.0
377920,0.27,0.17,1.04,-7.32,-7.51,-9.52,179.0,-1017.0,441.0,-72.0,-76.0
377949,0.22,0.15,1.01,4.46,-10.38,-7.87,179.0,-1017.0,441.0,-72.0,-76.0
377980,0.21,0.11,0.97,3.85,-2.26,-7.02,178.0,-1017.0,447.0,-73.0,-76.0
378013,0.21,0.1,0.92,4.58,3.54,-7.26,178.0,-1017.0,447.0,-73.0,-76.0
378037,0.2,0.1,0.91,5.74,5.43,-7.02,178.0,-1017.0,447.0,-73.0,-76.0
378068,0.2,0.11,0.93,4.27,5.49,-6.77,178.0,-1017.0,447.0,-73.0,-76.0
378103,0.21,0.13,0.96,1.34,4.21,-5.0,179.0,-1021.0,445.0,-73.0,-76.0
378133,0.2,0.14,0.97,0.55,0.73,-2.38,179.0,-1021.0,445.0,-73.0,-76.0
378169,0.2,0.14,0.98,-1.28,0.37,-0.92,179.0,-1021.0,445.0,-73.0,-76.0
378207,0.22,0.14,0.95,-2.14,1.95,0.43,179.0,-1023.0,448.0,-73.0,-76.0
378248,0.22,0.14,0.89,0.73,0.24,1.65,179.0,-1023.0,448.0,-73.0,-76.0
378290,0.25,0.13,0.96,-1.28,-2.14,3.05,179.0,-1022.0,448.0,-73.0,-77.0
378327,0.27,0.13,0.91,-1.53,-3.91,3.11,179.0,-1022.0,448.0,-73.0,-77.0
378365,0.27,0.14,0.88,2.5,-5.86,2.5,179.0,-1022.0,448.0,-73.0,-78.0
378393,0.28,0.13,0.9,3.91,-3.42,2.08,178.0,-1024.0,448.0,-73.0,-78.0
378420,0.29,0.14,0.93,2.93,-0.92,2.44,178.0,-1024.0,448.0,-73.0,-78.0
378462,0.3,0.13,0.92,2.2,-0.43,4.03,178.0,-1024.0,448.0,-73.0,-78.0
378491,0.3,0.13,0.91,2.93,-2.26,5.37,178.0,-1023.0,452.0,-73.0,-78.0
378520,0.31,0.13,0.92,3.66,-2.14,6.04,178.0,-1023.0,452.0,-73.0,-78.0
378550,0.3,0.14,0.94,1.83,1.04,6.96,178.0,-1023.0,452.0,-73.0,-78.0
378580,0.3,0.15,0.94,2.5,2.93,8.36,178.0,-1024.0,452.0,-73.0,-78.0
378611,0.32,0.13,0.92,4.46,4.46,8.79,178.0,-1024.0,452.0,-73.0,-78.0
378642,0.35,0.12,0.95,4.39,6.41,7.69,178.0,-1024.0,452.0,-73.0,-78.0
378667,0.34,0.12,1.0,2.14,6.84,7.26,177.0,-1021.0,450.0,-73.0,-78.0
378705,0.33,0.11,1.02,0.24,4.76,6.47,177.0,-1021.0,450.0,-73.0,-80.0
378739,0.3,0.11,1.08,-2.5,-5.19,6.71,177.0,-1021.0,450.0,-73.0,-80.0
378767,0.28,0.09,1.02,-3.85,-7.39,3.97,178.0,-1018.0,445.0,-73.0,-80.0
378799,0.25,0.1,0.99,-4.21,-6.16,0.43,178.0,-1018.0,445.0,-73.0,-80.0
378828,0.22,0.15,0.98,-3.78,-5.31,-0.06,178.0,-1018.0,445.0,-73.0,-80.0
378851,0.19,0.18,0.97,-0.43,0.06,1.83,178.0,-1018.0,445.0,-73.0,-80.0
378879,0.2,0.16,0.97,3.66,7.02,5.8,177.0,-1023.0,450.0,-73.0,-80.0
378910,0.2,0.1,0.97,4.64,8.85,10.13,177.0,-1023.0,450.0,-73.0,-80.0
378946,0.2,0.04,0.98,2.5,8.54,12.63,177.0,-1023.0,450.0,-73.0,-71.0
378970,0.22,0.02,0.98,-0.67,6.96,12.76,179.0,-1022.0,447.0,-73.0,-71.0
378999,0.21,0.02,0.97,-4.64,1.34,10.5,179.0,-1022.0,447.0,-73.0,-72.0
379040,0.23,0.06,0.98,-5.43,-0.73,4.64,179.0,-1022.0,447.0,-73.0,-72.0
379078,0.23,0.09,0.95,0.55,2.99,-0.49,176.0,-1022.0,449.0,-73.0,-72.0
379113,0.25,0.1,0.94,2.99,3.97,-1.77,176.0,-1022.0,449.0,-73.0,-72.0
379145,0.27,0.08,0.95,3.91,3.54,-2.5,176.0,-1022.0,449.0,-73.0,-72.0
379184,0.27,0.07,0.93,4.46,-3.17,-2.32,176.0,-1024.0,446.0,-73.0,-72.0
379218,0.26,0.07,0.91,4.88,-5.19,-3.05,176.0,-1024.0,446.0,-73.0,-72.0
379251,0.26,0.07,0.93,4.82,-4.03,-3.97,176.0,-1024.0,446.0,-73.0,-72.0
379281,0.25,0.07,0.93,3.91,-2.62,-4.03,176.0,-1023.0,445.0,-73.0,-72.0
379313,0.25,0.07,0.91,4.03,-2.14,-3.85,176.0,-1023.0,445.0,-73.0,-72.0
379351,0.27,0.05,0.92,0.37,-3.42,-3.6,175.0,-1024.0,450.0,-73.0,-72.0
379385,0.28,0.05,0.94,-3.97,-1.71,-4.46,175.0,-1024.0,450.0,-73.0,-72.0
379417,0.29,0.06,0.97,-5.37,0.55,-6.1,175.0,-1024.0,450.0,-73.0,-72.0
379449,0.3,0.08,0.98,-5.07,2.14,-8.42,175.0,-1026.0,448.0,-73.0,-72.0
379484,0.31,0.08,0.97,-4.27,2.62,-9.22,175.0,-1026.0,448.0,-73.0,-72.0
379518,0.33,0.07,0.95,-3.97,3.91,-10.5,175.0,-1026.0,448.0,-73.0,-75.0
379546,0.33,0.06,0.99,-8.48,2.38,-11.17,175.0,-1026.0,448.0,-73.0,-75.0
379577,0.31,0.09,0.99,-11.41,0.31,-11.17,174.0,-1025.0,450.0,-73.0,-75.0
